Column1,Column2,列1
0.8695703,マジで努力してるのが感じられる尊敬やわ,
0.86956644,プレミア公開の時コメントで文句奴多すぎて悲しくなったわ素直に祝ってやればええやんけ,
0.86953336,ヒカキンは何回ラーメンと言ったでしょう,
0.86929417,くそー食べたいのに近くにセブンがないあったとしても二時間かかる,
0.86915183,映像ヒカキンが作ってるの何気に凄い00,
0.869141,味噌をこだわるとか具体的なコンセプトがないゆえどんなものを作りたいのかよくわからなかった,
0.86902094,活動の休み時間が夢を追い続けていた時間とかカッコよスギル,
0.8688413,いやもうほんっと幸せそうすぎてこっちまで幸せになりましたラーメン大好きなのでどちらもぜっったい食べます楽しみ,
0.8687204,hikakinの夢が叶って本当に良かった,
0.8687117,しょうもなってコメントちょくちょくあるけどこれのどこがしょうもないのか説明して欲しい笑笑,
0.8686476,おめでとうございますとても美味しそうなラーメンですね早く食べてみたいです,
0.86862,絶対買いに行きます楽しみにしています,
0.8683908,好きなことにほんと全力一生懸命な方観てて面白いし楽しい尊敬沖縄でも販売あるかな,
0.86826384,そうだったのか僕もうれしいしヒカキンさんもうれしいのか,
0.8682398,お休み頂いてありがとうございますって上の立場になったにも関わらずほんと謙虚だよね尊敬する,
0.8681178,取り敢えず二種類買うヒカキン応援してるから,
0.86801535,本当に向上心が止まらないなこの人は,
0.86792,発売楽しみにしてます ́出来たら違う味もお願いしますmm,
0.86791074,ファミマ派だからファミマまで置いて欲しかった感ある,
0.8678774,夢を叶えるその力凄すぎです尊敬,
0.8678598,本当に凄い努力の賜物ですね,
0.86777407,絶対買いますでも売り切れてそうで怖い,
0.86757433,自分のやりたいことをずっと貫いてんのすごすぎるこれが本物のyoutuberか,
0.86743414,食べたかったけどたまごアレルギーだつらいたまごなしのもだしてヒカキン,
0.86739206,これは売れる口角が上がる感覚わかりますさっそく0日からセブン見てきます,
0.8672874,麺の硬さが気になって,
0.86691284,シンプルになんか感動した笑やっぱヒカキンってすごいな,
0.8668862,0万なんて売上だけですぐ回収できるのよhikakinはだから大したことない,
0.8667335,スーパー兄弟地元の人も嬉しいし誉ほまれだよね,
0.86671543,で一週間休んで何をしていたん笑要は期待商法やんな一週間身を隠して遊んで期待値を上げたかったん,
0.8666808,めちゃくちゃ美味しそうに食べるからお腹すいてきました絶対どっちも買います,
0.8666447,服とかじゃなくてラーメンってのがhikakinらしくて好き,
0.8666293,見てるだけで腹減ってくるわ,
0.86650985,これだけの熱量で作ったラーメン絶対おいしい,
0.86643946,ヒカキンさんかっこいいと思う人↓,
0.86639285,久々に見たらソファの人形がヒカキンだらけになってる,
0.8663707,ラーメン好きアピール多すぎて嫌味が差してくるけどめちゃくちゃうまそう,
0.8663274,ヒカキンのいつもの癖ならみそおって名付けそうなのに,
0.8663086,ラーメン美味しそうですけどめそらーめん食べれないのでしょうゆとかでもいいので食べたいです,
0.86622995,泣けましたおめでとうございます0日セブン出勤なので必ず買わせていただきます出勤前に売り切れちゃいそう楽しみです,
0.8660699,0日か0日にって言っていてしっかり0日にあげてくれるところが本当流石すぎる,
0.8659982,夢を叶えるために頑張ってきたことが本当に素晴らしいです,
0.8657855,お身体に気をつけてくださいね次はほんとに0ヶ月くらいお休み取ってくださっていいんですよー,
0.8655919,ラーメンを初めて作った人ラーメンを広めた人ラーメン屋の人みんなヒカキンさんを支えてヒカキンさんをこんな大物にまでさせてくれてありがとう,
0.8655692,0ヶ月でも休んでくれてよかったくらいすごいことしててほんと尊敬する,
0.86553395,サムネ明るいから良い内容だと信じたい,
0.8654968,おめでとうございますセブンでかえるの有り難い元気がない時に私もヒカキンラーメンでパワーもらいます✾,
0.8653434,これはさすがに食べたい,
0.8653432,味噌だからって安直にコーン放り込んでないヒカキン信用できる食べたい,
0.8653292,予想外だったけどこれは絶対買う,
0.8652293,このみそキンラーメン買わない人いるいないよねヒカキンのラーメン買うぞー,
0.8650142,ヒカキンさんかっこいい絶対食べます,
0.865005,つよぽん絶対に0月0日買ってみようかな超美味しそうだね,
0.8649684,サムネ変えるところとかさすがだな〜と思う常々youtubeのご報告サムネには嫌気がしているので発売まであと0日たのしみー,
0.8649422,お店に行かなきゃ食べれないとかじゃなくてコンビニで買えるっていうのに優しさ感じる,
0.8648143,好きなことにここまで全力を注げるのも聖人と呼ばれる0つの理由なのかもな,
0.86477005,口角が上がるラーメンってすっごくいい,
0.86475235,クッピーラムネ0袋買った方がまだいい,
0.8647071,田舎はないかと思ったけど全国で嬉しい絶対買う,
0.86468756,服とかじゃなくてラーメン売るのは本当に好きだわ,
0.86459434,すっげって漏れた本当に尊敬できる人物です,
0.8644705,本当に尊敬するけどごめんなさいパッケージがやばいクレーマーのすするにしか見えん笑笑,
0.8644647,ヒカキンさん何百億って持ってるんだから0円くらいにしてよー,
0.86443913,商品紹介系youtuberがついに自分の商品を紹介する日が来たのか,
0.86435455,胸が熱くなりました泣きそうです泣いてるけど感動の涙〜おめでとう御座いますこれからもお身体にお気をつけてください,
0.8642472,ラーメン好きだから見かけたら食べてみるわ,
0.8642379,こだわるなら人工甘味料とか使わないで欲しかった,
0.8641409,絶対買いますhikakinさんこれからも頑張ってください,
0.8640813,おめでとうございますまさかの誕生日に発売絶対買います早く食べたいです,
0.8639613,俺も自分の商品出せるまで頑張るわ,
0.8637213,絶対買う出来ることなら店も出して欲しいね,
0.8636792,好きだったラーメンを作るなんてすごいな,
0.86360985,めちゃくちゃ楽しみ美味しそうだから早く食べてみたい,
0.86355627,誰がやっても同じだろヒカキンである必要性がない,
0.8633713,0年間やってて初めての休みきっといいご報告だと思うまじ楽しみ,
0.8632451,奈良県もうありますか皆さん教えてください,
0.8631539,絶対うまいやん買うか本当におめでとうございます,
0.8631289,好きなことで生きていくを貫き続けていて本当にかっこいい,
0.86275965,ラーメンの方が美味しかったです,
0.862759,こんなに本気で食べたいと思うプロモーション初めて,
0.8627026,hikakinのラーメン買わない人いない説,
0.862549,こんなに頑張って作ったら買うしかないよね,
0.86224467,招き猫キンのとこ満面の笑みとともに特に何もありません声出して笑いました,
0.8621768,信頼がやばすぎて買おうって自然と思った,
0.86206746,シンプルに凄い本当に頑張ったんだなって尊敬できますね,
0.86202854,世界の紛争を全て根絶しましたとかでもhikakinなら許せる,
0.8617979,0円本当にいつでも誰でも食べたいときに食べられる価格設定で泣ける,
0.8616459,ラーメン製作の関係者から情報もれなかったの凄いな,
0.8614816,hikakinさんが監修したやつなのかなすげぇ,
0.86135435,ヒカキンー今日買って食べたよメシすごく美味しかったまた買います,
0.8613095,一週間お休みしてまあ当たり前だなと思ったら頑張るためのお休みだとはさすがすごすぎるちょっとはお休みしてくださいね長文失礼しました,
0.8611838,ヒカキンのラーメンだね買います,
0.86114234,具材がくるりのラーメンぽいのも感動でしかない笑,
0.86091244,塩や醤油豚骨のバージョンのラーメンも出してほしいなー,
0.86074007,こんなうまいもん出されたら俺が太ってしまうて,
0.86064374,なんか感動するなぁここまで来たのかって感じるわ,
0.8605664,休んでた理由ラーメンかいて最初は思ったけどなんか想い伝わって泣けてきたわ,
0.86047506,絶対に食べたいです感動しました,
0.8602303,これは普通に感動したわ,
0.8601947,0万個は売れるだろうねってなるといくらの儲けなんだろヒカキンに0億くらいは入ってくるのか,
0.86015826,味噌ラーメン大好きなので楽しみです,
0.86004704,hikakinまじでかっこいいよ夢を叶えていくその姿尊敬,
0.8600019,夢を本気で叶えた姿めっちゃかっこいい,
0.8599475,疲かれたから休むとかじゃなくてみんなを喜ばせるために休むなんて本当凄いさすがみんなのヒカキン,
0.85978615,ヒカキンさん頑張ってくださいずっと応援しています,
0.8597477,本当に真面目な方やな尊敬するわ,
0.8596844,めっちゃくちゃ嬉しい自分の事の様に喜べる,
0.8596437,めっちゃくちゃうまそうマジでヒカキンさんは凄いなぁ,
0.85960966,カップメシの方0食目からはチーズ入れて食べてみたい,
0.8595193,ヒカキンさん素晴らしいですね,
0.8594875,うわぁぁぁぁあすごいよかったね絶対食べる夢に向かって全力で頑張る姿心から尊敬します,
0.85946894,夢かなって良かったねおめでとうセブイレに並ぶの楽しみに待ってます,
0.85936856,突然国家転覆やぁりましょうとか言われてもヒカキンさんなら株上がりそう,
0.8591574,父に0年育ててたアロエ捨てられてショックだったけどなんか元気出た,
0.85913444,俺やっぱヒカキン好きだわ,
0.859095,ラーメンはラーメンでも味噌に限るよなぁ,
0.8590779,辛い事を乗り越えた人だけに娯楽が待ち構えてるんだな,
0.85878646,ラーメンとかtシャツとか誰でも買える値段にしたとこに好感もてる,
0.8587353,メンマ好きにはたまらない,
0.85863477,やりたかったifルートを同じ人生でどっちもやってるの凄すぎる,
0.8585744,この度わたくしヒカキン眼鏡を新調しました,
0.8585546,味もこだわってそうちゃんと美味しそうなので期待,
0.85850805,ミソキンラーメンの残り汁にご飯いれたらミソキンメシにならんの笑,
0.8583204,味噌ラーメン自体が好きすぎるし絶対買うめっちゃ楽しみ,
0.85819274,夢を叶えようと努力して叶えるってすごいことだと思う,
0.85817915,蒙古タンメンがライバルかな辛いバージョンも出して下さい,
0.858157,ラーメン何回も買うからとりあえず0週間ただただ休んでほしい,
0.8578802,服とかじゃ無くてラーメンなのほんとに好き流石hikakin,
0.857869,インスタで見ましたラーメンとカップ飯絶対食べますψч☆,
0.85785145,嬉しいけどこの人の休み少なすぎ,
0.85779667,この人はマジで凄すぎるよ,
0.85779196,発売が楽しみすぎて毎日見てます見れば見るほど美味しそう,
0.85765094,セブンだけじゃなくてスーパーとかにもあったらすごい売れそう,
0.8576458,ラーメン好きだからまじ嬉しい,
0.8576386,hikakin自分で自分を超えちゃったかな,
0.8576109,0週間も休んだ言い訳がこれはなあ,
0.8575903,これだけ夢を叶えた人なのにまだ叶えたい夢があったなんて凄すぎる,
0.8575425,夢を叶えられて良かったですねおめでとうございます諦めなければ夢は叶うセブンで出会ったら買います,
0.85748833,早く発売されないかなー早く食べたい,
0.8574383,味噌ラーメン大好きだから嬉しいー,
0.8572652,ヒカキンって報われるまで努力できるの凄いな,
0.8572466,seikinと仲良い兄弟って感じがほっこりする素敵,
0.85714823,どこまで行ってもめちゃくちゃ優しい人だなあ,
0.85709137,こんな美味しそうなのコンビニで買えちゃうのすごい早く食べたい,
0.85687244,服とかコスメじゃなくてラーメン出すの好き,
0.8566348,映画見た気分感動した,
0.8566132,この人がちでまじもんなんて言うんだろうここまで誠実で真実で素直な人見たことないんだよねヒカキンさんを見てると大人って素敵だよな捨てたもんじゃないって思える,
0.856368,夢を追い続ける大切さを改めて感じた,
0.8562905,ニンニクが効いた味噌ラーメンは食堂ミサイメージかな,
0.85607123,そのラーメン買いたくなります,
0.8559055,ニューミサのラーメンはほんとおいしい,
0.8559043,麺の太さが大好きな太さだ,
0.85571945,味噌ラーメン好きにはたまらんなーおめでとうございます,
0.8557024,ラーメンでまさかこんなに感動させられるとは思わなかった,
0.85558337,カップ飯も出してくれるところが最高,
0.85546476,コンビニで見かけたら絶対買うしかない,
0.8552743,市ヶ谷の旧くるりが好きなの同じだし味噌だし楽しみ過ぎる,
0.85509133,結構マジで少しでいいから休んで欲しいとりあえず夢叶えられておめでとう,
0.8550582,変なアパレル系に走る奴も多い中ラーメンで勝負を仕掛けるってのは素晴らしい,
0.85488075,ヒカキンてほんとに人として出来すぎてるよな,
0.85483396,健常者なら大丈夫じゃね皆が平等じゃあないから,
0.85478985,hikakinずっと大好きだから絶対食べます,
0.8547835,両方とも必ず購入しますっ発売日が楽しみ,
0.85475326,人の夢が叶うのを見るのは最高hikakinなら尚更,
0.85469145,感動をありがとう久々ぶりに涙したよこういうことなんですよ,
0.8545646,毒入ってるから食べ無い方がいいろ,
0.8545069,すげぇなぁやっぱ出来る人は何に手を出してもやり遂げるんだなぁ,
0.85450053,ご報告系youtuber最近腐るほどいるけどやっぱプロyoutuberのご報告の内容は訳が違う,
0.85436803,大好きなものを磨いていくその姿大人の私も勇気づけられるかっこいい,
0.8542443,同じ地元民ですやっぱりミサのラーメンですね,
0.85422164,好きなことで生きていくを実現させた漢かっこよすぎる,
0.85409814,号泣してしまいました本当におめでとうございますかっこいいです発売されたらセブンにいきますね♪,
0.85408896,絶対にうまいそうに決まってる言うまでもないね,
0.85408396,これに救われ励まされた人間がまた新たな物語を紡ぎ出す,
0.85405177,味噌ラーメン好きだから食べてみたい ́,
0.85404754,商品紹介のプロが自分の商品を紹介するのすごい,
0.8538195,hikakinの夢って俺らに想像できんよなどんな凄い事なんやろ本当に楽しみすぎる,
0.8537327,もうhikakin教科書に載ってもいいレベルだろ,
0.85372734,たかが0年片手間で修行笑したのを商品化してお情け商売してんの面白すぎる,
0.8535798,一週間休むのが夢でしたとかでも全然納得,
0.85353637,ラーメン大好きだから嬉しい絶対買います,
0.85340846,上手くいくか失敗するか分からんが絶対食べるわ,
0.853335,アレルギーがあるから食べられない,
0.8532732,ヒカキンさんおめでとうございますいつもみていますずっとみていますお体大切に永遠に0番星で輝いていて下さいラーメン必死で買いに行きますね,
0.8532361,出てきた直後に親に買って買ってって言います,
0.85321623,改めてすごい人だなと思った,
0.85315365,ヒカキンさんもし可能でしたらtシャツ再販希望しますωペコリン,
0.8529811,なんか0年くらい見てるけど感動するわ,
0.8529532,下積み時代も諦めず努力した結果これなの最高すぎて大尊敬,
0.85291564,めっちゃ美味しそう食べてみたい,
0.85282415,なんかめっちゃ真剣に見入ってしまった,
0.85277617,これは売れる未来しか見えませんね絶対買います,
0.852635,実質全く休みではないの草純粋に尊敬できるわ,
0.85254866,ヒカキンはまさにお金∞努力を証明した男,
0.8524692,まじでこの人超えるユーチューバーというか人としても中々いない笑,
0.8523726,セブンで出してくれるの嬉しい田舎者でも手が出せる笑,
0.8522546,ちょっと高いなその値段ならおにぎりと揚げ物買うってなる,
0.8522506,あまりにも本気すぎて勝手に感動した,
0.8519959,本当におめでとうございます本当においしそうにすすりますねごはんもとっても美味しそうです,
0.85195524,早く食べたいなー発売日が待ち遠しい,
0.85194486,どうでもいいけど0時間で0万回再生はやべえな,
0.85177696,素敵なお方です入荷したら頂きます,
0.8517418,楽しみにしてる笑すぐ売り切れそうだね,
0.85162646,第二弾とかでシオキンとか作って欲しい,
0.8516151,発売されたら即食べたい,
0.8514477,youtuberが知名度を使ってアパレルとかは聞くけどラーメンとかまじで角度違ってまじで逸材なのを知らせてくれるわほんとすげえ尊敬しかねえ,
0.8508474,途中でよく首がモゲますね,
0.85083973,だめだ商品のヒカキンがもこうにしか見えない,
0.8508392,食べたら頭おかしくなるよ,
0.85083276,努力し続けたらやっぱ夢叶うんだな,
0.85078895,復帰おめでとうございます絶対買います見てたら食べたくて仕方ないです,
0.85077965,セブンイレブンの社員誰も情報漏らさなくて草,
0.850685,hikakinってほんとすげーわまじで尊敬,
0.85068005,しょーもなとか言ってる人人の夢をそう思うことがしょーもないと思うよ,
0.8505179,これは凄いやったね,
0.85034984,言いたいこと沢山あるけどとにかくおめでとうございます,
0.8502736,0分ぐらいのいい感じの曲は心響〜shionです,
0.8501818,セブンないんよなー生協かイオン系列で売ってたら買う,
0.8501464,この人ほど純粋な人おらんと思う,
0.8500527,食べてみたいてかコメ欄に未来人現れてて草,
0.8499685,めちゃくちゃ美味しそう早く食べてみたいo,
0.8499495,発売してしばらくはずっと売り切れてそうだな笑笑毎日通うか,
0.84984004,中野来たら札幌ラーメン味七上手いから食べてみて味噌ラーメン,
0.84983855,絶対食べるよ楽しみにしてます,
0.84964406,姉も食べたいて言ってた絶対買います,
0.8495609,うまそうだけど糖尿だからしばらく食えんごめんなヒカキン,
0.8487647,天才って才能とかじゃなく好きな物にどれだけ取り組めるかなのかもな,
0.8487476,これは売り切れで買えなくなるないつ食べれんのか,
0.8486447,みんな触れてないけどロゴの字書くの美味すぎん,
0.8486409,好きだけで夢が叶うんだなぁ,
0.848288,夢実現おめでとうございます味噌ラーメン大好きなんです絶対食べます,
0.8482607,手に取りやすいなぁそうに決まっている,
0.84801656,聞く前から嬉しくてドキドキする,
0.8479147,すごいおめでとうございます絶対買って食べる美味しそうかっこいい大好き,
0.84787565,ほんとにどこまでも真っ直ぐな方だよね,
0.84774286,当たりでたらせめてtシャツとかあげたら良いのに笑,
0.84773797,こっちも来たらちょっと高いけど絶対買う,
0.8476945,本当に早く食べたい0日セブン回りまくります,
0.8474602,凄すぎてもう凄いしか言えなくなっちゃった,
0.84741443,味噌キンぬいぐるみはどこでgetできますか,
0.84740496,ラーメンが食べたいよ良いな,
0.84721506,youtuberのプレゼント企画は税金対策だよな,
0.84715694,どんな報告でも応援してます,
0.847124,夢叶うってめちゃくちゃいいことだね,
0.8470102,体に悪いので買いません,
0.84691316,遂に報告来ましたか何かワクワクしちゃう⁠≧⁠▽⁠≦⁠,
0.84655607,hikakinさんこんなに有名になったんだもう尊敬,
0.84631157,カップの中に箸差しっぱなしなの嫌だ,
0.84607625,スーパーで商品を並ばせる側だったのが並ぶ側になったのが凄すぎる,
0.8460496,疲れたから休んだとかでもいいのにさこんなとんでもない発表するために休むとか視聴者想いの域超えてる,
0.8459915,家族みんなで食べるよ〜ヒカキンさん,
0.84591025,努力が凄すぎて俺も頑張ろう,
0.8454956,果たしてサッポロ一番みそラーメンとどっちが美味いのか,
0.8453692,自分のやりたかった事が出来てよかった何事にも頑張って欲しいな,
0.8450897,本気度が伝わってくる,
0.8449879,男の人イケメンだし感じいいな,
0.84487367,今後色んな味出して欲しい,
0.8448325,感動だなぁラーメンの色んな袋付いてないの楽すぎて神すぎるめっちゃ良い急いでる時に0袋とか面倒だから,
0.84482586,ぼくもラーメンだいすきです,
0.84480256,oロo0わぉ0月0日の発売日私の誕生日だわセブンに買いに行きますね,
0.84480083,たいしたファンでもないけどなんか涙出るね,
0.8447009,好きなことをして生きていくのがyoutuber,
0.84439033,今までの様々挑戦を経てたどり着いたラーメン食べるの楽しみです,
0.84430313,0日で0万回再生以上いけんの凄い,
0.8442972,さすがしか言えないなこれはもうなんて言うかホントにヒカキンさんはすごい俺は思うよもう拍手しかできないなもう最高絶対に買う,
0.8440145,この人はどこまで素晴らしいんだ,
0.84391975,ヒカキンさんがんばってください,
0.8434293,待ち遠しいです早く食べたい,
0.8432367,titterでバズりのおもちゃになってて草,
0.84319437,多分思ったより大したことじゃないと予想,
0.84292865,めちゃくちゃ楽しみワクワクだねー絶対食べたい買いに走るよー,
0.8428714,バカ売れしてソッコーで品薄になりそう,
0.84281635,活動のおやすみ期間も動いてるのはもうよー分からんくらい動くやんたくさん寝て,
0.8426603,家族みんなで食っときますわ,
0.842638,応援したいから買う〜売り切れちゃうかなあ,
0.84261435,うっひょー早く食べたいヒカキン最高,
0.8424592,人生と共に過ごしてきた0番大好きなものを商品化したヒカキンさん素晴らしい絶対食べたい楽しみすぎて発売まで待てなすぎ,
0.8421555,夢を叶えるの裏にはとんでもない努力があることを改めて知れる,
0.8419445,ラーメンダーツの旅は伏線だったのか,
0.84191614,本当にこの人尊敬する,
0.8418779,久しぶりにヒカキンポイント聞いた,
0.8418656,服とか鞄とかじゃなくてラーメンってのが個人的に最高,
0.8418656,服とか鞄とかじゃなくてラーメンってのが個人的に最高,
0.84185153,ジョイフル0億円のあの人を超えれるかな,
0.84181756,このラーメン青森でも売りますか食いてえ,
0.84178096,0時間で0万再生に迫るのはさすがすぎる,
0.84140694,hikakinプレミアムおめでとうございます,
0.84119207,ミサは小さい頃行ってたな玉ねぎ甘めで味噌と合う懐かしい,
0.84116447,この人はすごい,
0.841,夢を叶えるために発表の映像も本気で作るの流石youtubeの神,
0.8408527,味噌味きいて本当に美味いの,
0.8408105,買いたいけど売り切れてそう,
0.8407853,こんな時間に見ちゃったからお腹すいた,
0.84076047,頼む復活にしてくれ皆あなたを待ってるんだよ,
0.84048486,もやしが入ってるって珍しくね,
0.8403628,ヒカキンゲームズのホームから来た人,
0.8400025,ヒカキンの癖に廃課金だな毎回散財しすぎ,
0.83988553,絶対買いますとても感動した,
0.8398092,もはやyoutuberがやることじゃないすげえなあ,
0.83963513,なんな涙出てきた夢って叶ったら凄いよなぁ,
0.83961844,↓hikakinが休んでいい日にち,
0.8396074,美味しそうですね発売が楽しみです♪,
0.83950984,いっそのことラーメン店作りそう,
0.83929217,susurutvに紹介されることを願うばかり,
0.83916116,言うこと忘れましたとか言っても全然許せる,
0.8389672,夢が叶えられて凄いこの努力は見習わねば,
0.8388678,早く食いたいなー0月0日速攻で買うよ飯も,
0.83876526,努力アピールのゴリ押しで購買意欲を搾取するな結局は味に帰結するだろ,
0.83865607,体を休めるための休みも必要だけどだだの休みじゃなくて自分のやりたいことに集中するための休みってかっこいいな,
0.8384657,絶対売り切れなってるやろな,
0.8383916,そんなことだろうと思ったコンビニ行って買いますねー,
0.83828294,休止といえど結構働いてたのねいやすごいな食べるの楽しみすぎる,
0.83804137,いつかブタキンてきなやつも食べてみたいな,
0.83803886,ひねくれコメ多すぎやろ笑夢を叶えただけなのに,
0.8377828,隠密で栗東まで来てたんかなぁ,
0.83744323,これもいわゆるyoutube界の既得権益だな,
0.83740497,生半可な気持ちでやらないで,
0.8372187,めっちゃ美味しそうですね絶対買います,
0.83719254,やっぱhikakinだわおめでとう,
0.8366593,ほんとに尊敬する,
0.83664095,ヒカキンのバ力舌具合が露呈するいい機会,
0.83657604,ガツッとくるカップ飯楽しみ,
0.8365081,応援しとるで絶対買うわ,
0.8363459,叶えたかった夢を実現するためにyoutube活動で忙しい中でもこだわりながら商品開発してきたって本当にすごい,
0.8361937,ヒカキンさんは生きる伝説,
0.83610344,本当におめでとうございます元気出したい時にたべよっと,
0.835974,店舗出すより賢いかもしれないスタッフも店舗もなくても成り立つ,
0.8358289,やっぱり一周間はえーな楽しみ,
0.835813,今から間に合いますか,
0.8357935,どんな結果でも大好きだよ,
0.8357533,00れさキャラだありがたい,
0.83571374,ヒカキン特せいラーメン出来た,
0.83560467,セブンイレブン無いから食べれないいつかセブンイレブン見つけたら入って絶対買う,
0.83550805,なんかめちゃくちゃラーメン食いたくなってきた,
0.83526206,ほかのyoutuberとは違ってラーメンなのいい,
0.83516586,塩ラーメンだとしおきん豚骨ラーメンだととんきんじゃあ正油ラーメンだとせいきんになる,
0.8350912,もー映画にしていいぐらいすごい,
0.8350511,早く食べたい早く発売しないかな〜,
0.83503723,ラーメンダーツの伏線かも知れない,
0.8349918,最高だよこれからも一生ついて行きます,
0.8348494,アンタ味見してるだけやん,
0.8348388,うっわめっちゃ美味しそ絶対ラーメンとカップ飯買うわ,
0.8344383,夢を実現させることができるなんてすごい,
0.83437204,味噌味以外も出してほしい,
0.8343656,hikakinから溢れ出る優しさに泪がでる,
0.834274,好きだけどなんかお金配るのは,
0.83423525,ヒカキン開発とか向いてそう,
0.8341267,hikakinさん大好きラーメンたべたいな,
0.8339571,0日前で0万回再生えぐすぎだろ世界のhikakin,
0.83345735,鳥肌とニヤケがとまらんなんかすごい,
0.8332956,でも結局お金入るのは自分のところだろ笑,
0.833207,いいねの数×0個買うわ絶対いいね来ないだろうし笑,
0.833066,わーいいぇーーいおめでとうございますコンビニで買えるの嬉しいです楽しみー,
0.8329874,おかんがラーメン出すかなんかの商品ちゃうん言うてたんマジで当たってんやけど笑笑笑,
0.832934,おめでとうございます夢が叶ってよかったですね,
0.83286846,いつかラーメン屋さん作りそう,
0.83286434,発売日俺の誕生日とめっっっっっちゃ近い買ってもらお,
0.83226067,0円くらいなら買ってた,
0.8321326,00この若かりし頃のヒカキンちょっとカッコいいの草,
0.8320914,まだなんかわからんけどおめでとう,
0.83205545,次は塩キンとか出してくれるのかな,
0.8320323,絶対に行く待ってろよヒカキン,
0.831972,0月0日絶対見つけたら絶対買いに行く,
0.8319638,嬉しいおめでとうございます食べたいすごい気になる,
0.8318795,あと0秒頑張ってくれ,
0.8318511,やばいクレーマーみたいなポーズ,
0.8316274,発売されたら両方食べます,
0.83158445,こりゃ早朝から行かんと売り切れになる,
0.8315232,めっちゃ美味しかったです,
0.83146155,まじでかっこいいな普通に美味そうだし今度買お,
0.83129364,この努力は絶対報われるファイト,
0.83103967,hikakinが0年かけて編み出したラーメンが上手くないわけがない絶対に速攻出たら買いに行く,
0.8305788,好きなことで生きるってこうゆうことなんだなぁ,
0.83033,これめっちゃ美味かった,
0.83027655,めっちゃ美味しそう ́••0つとも買います,
0.8302502,てか0日で再生されすぎだろさすがyoutube王,
0.8301903,フラゲして食べてみたくどかった水必須,
0.83015674,自分が好きなものを自分が満足するまでつきつめて作れるって素敵,
0.8300684,試食の時口ピチャピチャさせない,
0.83003193,ヒカキンは期待を裏切らない,
0.8298217,コンビニでかえるのうれしいよありがとうヒカキンカッコイイだいすきたべたらいれものかざっとくよ,
0.8297272,セブンイレブンって時点で買う気せん,
0.8295356,これこそ好きなことで生きていく,
0.82949686,ヒカキンってすげーなー,
0.8293997,ふむふむ品薄になる前に絶対買う,
0.82933253,これ絶対買って食べるラーメン大好き,
0.82885355,0回食ってみよ,
0.8288129,ヒカキン字上手いね,
0.8287178,つらいときに上がれる人が人生の教科書,
0.8283499,この量で0円オーバーは高すぎだろ,
0.8282609,みんなあんま触れてないけど習字上手ない,
0.8277222,絶対おいしい買いますね,
0.8275152,表紙のヒカさん某クレーマーやん,
0.8271457,もう絶対買うんだけど,
0.8270199,まずかったもう買いたくない,
0.8268866,こんな期待したラーメンねえよ,
0.8268603,夢がついにだなおめでとうヒカキン,
0.8268166,そのうち袋麺も出してくれ,
